125,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0
127,7.3358,7.3358,7.5897,7.8079,7.9783,7.3519,7.5902,7.8143,7.9637,8.0242
128,0,0,0,0,0,0,0,0,0,0
129,7.6225,7.6225,7.3428,7.3194,7.3575,7.5727,7.3429,7.3197,7.3511,7.3751
130,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0
134,9.2845,9.2845,8.8999,8.7731,8.6997,9.2269,8.8981,8.7708,8.706,8.6854
135,0,0,0,0,0,0,0,0,0,0
136,7.9121,7.9121,7.9543,8.0697,8.1936,7.909,7.9549,8.0728,8.1722,8.2678
137,6.2329,6.2329,6.104,6.1161,6.146,6.2037,6.1031,6.1173,6.1449,6.1488
138,1.279,1.279,1.7137,2.0064,2.2811,1.3214,1.715,2.0143,2.2405,2.4274
139,4.2457,4.2457,3.6075,3.4428,3.3846,4.1395,3.6054,3.4396,3.3925,3.3551
140,5.477,5.477,5.3866,5.4391,5.504,5.4492,5.3866,5.441,5.4989,5.5165
141,0,0,0,0,0,0,0,0,0,0
142,5.0659,5.0659,5.4045,5.6782,5.9018,5.0995,5.4079,5.6851,5.8718,6.0047
143,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0
146,6.7026,6.7026,6.413,6.3526,6.3605,6.6514,6.4121,6.3521,6.3555,6.3753
147,4.891,4.891,4.8629,4.9231,4.8559,4.8755,4.8618,4.9253,4.8619,4.8536
148,9.1208,9.1208,8.7718,8.6834,8.6683,9.0614,8.7707,8.6819,8.6684,8.664
149,0,0,0,0,0,0,0,0,0,0
150,6.7476,6.7476,5.4054,4.8477,4.5187,6.5284,5.3924,4.8338,4.5544,4.4137
151,6.0957,6.0957,5.3343,5.1082,4.9896,5.9703,5.3311,5.1035,5.0028,4.9513
152,5.5991,5.5991,5.2391,5.1379,5.1169,5.5365,5.2372,5.136,5.1154,5.1168
153,3.9275,3.9275,2.9682,2.6912,2.5485,3.7693,2.9626,2.6857,2.5637,2.5052
154,0,0,0,0,0,0,0,0,0,0
155,8.9942,8.9942,8.5902,8.4781,8.4514,8.927,8.5889,8.4759,8.4515,8.4475
156,0,0,0,0,0,0,0,0,0,0
157,7.6864,7.6864,6.3027,5.7934,5.4606,7.4656,6.2902,5.7818,5.5014,5.3435
158,6.3533,6.3533,5.5734,5.3519,5.2405,6.2251,5.5698,5.3475,5.2494,5.2213
159,9.6283,9.6283,9.4829,9.5025,9.5479,9.5932,9.4823,9.5036,9.543,9.5604
160,0,0,0,0,0,0,0,0,0,0
161,8.7547,8.7547,7.4751,7.0012,6.7041,8.5506,7.4652,6.99,6.738,6.6048
162,6.4313,6.4313,5.5336,5.2725,5.1205,6.2844,5.5296,5.267,5.136,5.077
163,6.8374,6.8374,6.0451,5.8054,5.6773,6.7071,6.0412,5.8005,5.6875,5.6505
164,6.8425,6.8425,5.8799,5.594,5.4246,6.6845,5.8751,5.5877,5.4411,5.38
165,5.5848,5.5848,5.826,6.0363,6.197,5.6026,5.8279,6.042,6.1806,6.2494
166,6.9174,6.9174,6.1251,5.9044,5.7817,6.7856,6.1218,5.8999,5.7932,5.7534
167,7.607,7.607,6.1548,5.5532,5.1675,7.3789,6.1411,5.5386,5.2169,5.0207
168,8.5768,8.5768,8.7747,8.9671,9.0778,8.5853,8.7756,8.9725,9.0704,9.0985
169,6.2759,6.2759,5.3705,5.0831,4.9199,6.1293,5.3661,5.0769,4.9361,4.8712
170,5.9994,5.9994,5.6516,5.5567,5.5345,5.9392,5.6503,5.555,5.533,5.5352
171,5.0602,5.0602,5.3919,5.6633,5.8691,5.0871,5.3935,5.6705,5.8449,5.9496
172,0,0,0,0,0,0,0,0,0,0
173,7.7991,7.7991,6.8054,6.5115,6.3352,7.6357,6.8002,6.5052,6.3517,6.2912
174,0,0,0,0,0,0,0,0,0,0
175,9.3435,9.3435,7.959,7.3352,6.9596,9.1221,7.9471,7.3188,7.0033,6.8274
176,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0
180,5.4861,5.4861,4.702,4.4915,4.3782,5.3552,4.699,4.4873,4.3894,4.3507
181,0,0,0,0,0,0,0,0,0,0
182,6.6592,6.6592,6.2725,6.1896,6.195,6.593,6.2719,6.1882,6.1906,6.207
183,7.397,7.397,6.5723,6.3147,6.1789,7.2633,6.5682,6.3094,6.194,6.135
184,7.9356,7.9356,8.0324,8.1501,8.2217,7.9338,8.0324,8.1538,8.2174,8.2355
185,9.3202,9.3202,8.7618,8.5403,8.4434,9.2362,8.7584,8.5357,8.4506,8.4187
186,3.3459,3.3459,3.5723,3.7831,3.8814,3.3634,3.5739,3.7891,3.8671,3.9441
187,0,0,0,0,0,0,0,0,0,0
188,3.6213,3.6213,3.9773,4.2611,4.52,3.6538,3.9793,4.2688,4.4832,4.651
189,8.6852,8.6852,8.8348,8.9928,9.0725,8.6889,8.8355,8.9975,9.0666,9.0903
190,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0
192,6.2565,6.2565,5.8608,5.752,5.7313,6.1899,5.8594,5.7501,5.7309,5.7307
193,2.2718,2.2718,2.4822,2.6859,2.8573,2.2869,2.4837,2.692,2.8385,2.9195
194,0,0,0,0,0,0,0,0,0,0
195,6.5514,6.5514,5.5595,5.258,5.081,6.3898,5.554,5.2516,5.1008,5.0266
196,6.4702,6.4702,6.8337,7.1158,7.3688,6.5021,6.8351,7.1234,7.3356,7.4863
197,3.1738,3.1738,3.4196,3.6295,3.7675,3.1886,3.4203,3.6355,3.7563,3.8032
198,0,0,0,0,0,0,0,0,0,0
199,6.6118,6.6118,5.8155,5.6022,5.4765,6.4749,5.8125,5.5979,5.488,5.4478
200,5.7073,5.7073,5.5532,5.5759,5.6567,5.6736,5.5531,5.5775,5.6442,5.698
201,0,0,0,0,0,0,0,0,0,0
202,9.0803,9.0803,7.6558,6.9865,6.5959,8.8493,7.6419,6.9689,6.6389,6.4641
203,0,0,0,0,0,0,0,0,0,0
204,4.074,4.074,3.954,3.9882,4.0508,4.0418,3.9539,3.9897,4.0442,4.0692
205,0,0,0,0,0,0,0,0,0,0
206,8.8984,8.8984,8.1093,7.8278,7.6679,8.7742,8.1049,7.8217,7.6871,7.6053
207,8.9341,8.9341,9.1483,9.3502,9.4666,8.9452,9.149,9.3559,9.4569,9.4948
208,6.2812,6.2812,5.9898,5.9154,5.9263,6.2322,5.9886,5.9146,5.9215,5.941
209,0,0,0,0,0,0,0,0,0,0
210,0,0,0,0,0,0,0,0,0,0
211,3.6258,3.6258,3.8879,4.0909,4.2911,3.6526,3.8927,4.0954,4.2587,4.3956
212,7.4825,7.4825,7.6603,7.8179,7.911,7.4881,7.6603,7.8226,7.9062,7.9247
213,0,0,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0,0,0
215,7.3334,7.3334,6.1174,5.6686,5.377,7.1419,6.108,5.6584,5.4134,5.2684
216,8.4192,8.4192,7.9164,7.7668,7.709,8.3342,7.9142,7.7638,7.7135,7.6897
217,0,0,0,0,0,0,0,0,0,0
218,6.1552,6.1552,6.1278,6.1737,6.2493,6.1381,6.1271,6.1757,6.241,6.2762
219,2.7212,2.7212,3.0408,3.3016,3.5072,2.7503,3.0435,3.3087,3.4856,3.5796
220,9.0775,9.0775,8.5037,8.3079,8.2104,8.9867,8.5009,8.3039,8.2213,8.1741
221,6.0347,6.0347,4.9488,4.5568,4.3114,5.8613,4.9411,4.5481,4.3433,4.215
222,0,0,0,0,0,0,0,0,0,0
223,4.472,4.472,4.0804,3.9918,3.9918,4.4054,4.0797,3.9903,3.9892,3.9977
224,5.0528,5.0528,4.5165,4.3808,4.3485,4.9658,4.5158,4.3781,4.3488,4.3442
225,0,0,0,0,0,0,0,0,0,0
226,0,0,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0,0,0
228,6.9838,6.9838,5.9847,5.6617,5.4727,6.8239,5.9795,5.6548,5.4955,5.405
229,0,0,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0,0,0
231,5.935,5.935,4.544,3.085,2.333,5.6996,4.5114,3.0473,2.4058,2.1014
232,6.7823,6.7823,5.738,5.4281,5.2334,6.6121,5.7326,5.4213,5.2549,5.1749
233,6.0692,6.0692,5.7805,5.7284,5.7578,6.0173,5.7796,5.7279,5.752,5.774
234,0,0,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0,0,0
236,8.7029,8.7029,8.1349,7.989,7.9487,8.6092,8.1338,7.9863,7.9509,7.9408
237,9.1715,9.1715,8.562,8.4297,8.3838,9.0686,8.5616,8.4271,8.3877,8.3709
238,5.3946,5.3946,5.4004,5.515,5.6074,5.3753,5.4007,5.5186,5.6026,5.6186
239,0,0,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0,0,0
241,8.6254,8.6254,8.8751,9.1051,9.2635,8.6428,8.8767,9.1115,9.2482,9.3133
242,0,0,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0,0,0
244,6.5087,6.5087,5.4799,5.1772,4.9743,6.3392,5.474,5.1705,4.9967,4.9159
245,8.7937,8.7937,8.399,8.26,8.2141,8.7338,8.3968,8.2576,8.2143,8.2112
246,8.5067,8.5067,8.0986,7.9823,7.9432,8.4402,8.0974,7.9801,7.9409,7.9368
247,0,0,0,0,0,0,0,0,0,0
248,9.8593,9.8593,9.1351,8.8933,8.7779,9.7509,9.1324,8.8883,8.7854,8.7493
249,0,0,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0,0,0
251,3.8227,3.8227,3.8138,3.9663,4.101,3.8011,3.816,3.9706,4.0906,4.1318
252,0,0,0,0,0,0,0,0,0,0
253,4.0751,4.0751,4.4284,4.702,4.9243,4.1069,4.4301,4.7095,4.8951,5.0265
254,5.8073,5.8073,5.8271,5.9293,6.0411,5.794,5.8271,5.9327,6.0316,6.0715
255,0,0,0,0,0,0,0,0,0,0
256,5.0668,5.0668,5.1605,5.3009,5.4353,5.0624,5.1608,5.3053,5.4216,5.4794
257,0,0,0,0,0,0,0,0,0,0
258,6.1403,6.1403,6.0849,6.1295,6.1971,6.1195,6.0845,6.1314,6.1892,6.2226
259,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0,0
261,0,0,0,0,0,0,0,0,0,0
262,5.4507,5.4507,5.6477,5.8114,5.905,5.4609,5.6474,5.8162,5.8991,5.9221
263,0,0,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0,0,0
265,0,0,0,0,0,0,0,0,0,0
266,3.6455,3.6455,4.0327,4.3299,4.5606,3.6784,4.0344,4.3378,4.5326,4.6557
267,0,0,0,0,0,0,0,0,0,0
268,5.8062,5.8062,4.9164,4.6558,4.5028,5.6597,4.9121,4.6503,4.5199,4.4566
269,6.1639,6.1639,4.8961,4.4465,4.1523,5.9589,4.8863,4.436,4.1885,4.0489
270,0,0,0,0,0,0,0,0,0,0
271,8.6496,8.6496,9.1565,9.519,9.8457,8.6996,9.1586,9.5286,9.7993,10.0148
272,2.9492,2.9492,3.2944,3.5702,3.7657,2.9783,3.2962,3.5776,3.7434,3.8428
273,3.8865,3.8865,2.6918,2.2877,2.0364,3.6923,2.6829,2.2786,2.0657,1.9522
274,3.5924,3.5924,2.3695,1.9912,1.7476,3.3935,2.3596,1.9835,1.7749,1.6781
275,3.2309,3.2309,2.5018,2.2773,2.1751,3.1116,2.4983,2.2726,2.1849,2.1417
276,6.994,6.994,6.1746,5.9106,5.773,6.8674,6.1725,5.9044,5.7871,5.7257
277,0,0,0,0,0,0,0,0,0,0
278,4.9105,4.9105,4.6673,4.6413,4.674,4.8632,4.6668,4.6414,4.6681,4.6918
279,0,0,0,0,0,0,0,0,0,0
280,7.1056,7.1056,6.6502,6.4881,6.4047,7.0391,6.6471,6.4847,6.4135,6.3779
281,6.1419,6.1419,6.3552,6.558,6.697,6.155,6.3561,6.5637,6.6839,6.7384
282,0,0,0,0,0,0,0,0,0,0
283,3.0516,3.0516,1.7407,1.2038,0.8929,2.8385,1.7288,1.1906,0.9286,0.7842
284,6.7082,6.7082,6.8225,6.9731,7.052,6.7097,6.8232,6.9774,7.0478,7.0625
285,3.875,3.875,4.0333,4.2079,4.3421,3.8867,4.0347,4.2129,4.3225,4.4109
286,0,0,0,0,0,0,0,0,0,0
287,7.1533,7.1533,7.2535,7.3848,7.4919,7.1495,7.2531,7.3889,7.4864,7.507
288,0,0,0,0,0,0,0,0,0,0
289,0,0,0,0,0,0,0,0,0,0
290,5.4203,5.4203,4.7087,4.4944,4.3859,5.3044,4.7057,4.4899,4.3971,4.3509
291,6.0571,6.0571,5.1376,4.8635,4.6939,5.9059,5.1331,4.8575,4.7117,4.6441
292,0,0,0,0,0,0,0,0,0,0
293,6.7562,6.7562,6.8867,7.0424,7.1772,6.7538,6.8863,7.0472,7.1679,7.2045
294,0,0,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0,0,0
296,0,0,0,0,0,0,0,0,0,0
297,0,0,0,0,0,0,0,0,0,0
298,0,0,0,0,0,0,0,0,0,0
299,8.5055,8.5055,7.8647,7.6359,7.5251,8.4054,7.8615,7.6311,7.5374,7.4831
300,0,0,0,0,0,0,0,0,0,0
301,6.2765,6.2765,6.4978,6.729,6.9001,6.2939,6.4999,6.7356,6.8838,6.956
302,7.2023,7.2023,7.1727,7.2582,7.3265,7.1793,7.1723,7.2611,7.3244,7.3309
303,0,0,0,0,0,0,0,0,0,0
304,8.7782,8.7782,7.3622,6.8189,6.4454,8.5628,7.3489,6.8061,6.4952,6.2997
305,6.7148,6.7148,5.4589,4.7439,4.3041,6.5055,5.4453,4.725,4.3436,4.1962
306,6.1176,6.1176,6.3198,6.5096,6.6337,6.1262,6.3199,6.5151,6.6262,6.6563
307,0,0,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0,0,0
309,5.0915,5.0915,5.0853,5.1571,5.2212,5.0813,5.0851,5.1599,5.2096,5.2639
310,0,0,0,0,0,0,0,0,0,0
311,7.9952,7.9952,7.004,6.6891,6.4994,7.8363,6.9989,6.6821,6.5222,6.4305
312,0,0,0,0,0,0,0,0,0,0
313,0,0,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0,0,0
315,0,0,0,0,0,0,0,0,0,0
316,0,0,0,0,0,0,0,0,0,0
317,3.0898,3.0898,3.3541,3.567,3.6686,3.1103,3.3551,3.5729,3.6583,3.7106
318,0,0,0,0,0,0,0,0,0,0
319,0,0,0,0,0,0,0,0,0,0
320,7.9822,7.9822,6.9131,6.5797,6.3647,7.8066,6.9071,6.5729,6.3883,6.304
321,0,0,0,0,0,0,0,0,0,0
322,5.0398,5.0398,4.4133,4.2333,4.1724,4.9407,4.4116,4.2299,4.1779,4.1519
323,0,0,0,0,0,0,0,0,0,0
324,0,0,0,0,0,0,0,0,0,0
325,5.5236,5.5236,5.7831,6.0103,6.2012,5.5435,5.7841,6.0163,6.1745,6.2925
326,0,0,0,0,0,0,0,0,0,0
327,0,0,0,0,0,0,0,0,0,0
328,0,0,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0,0,0
330,5.7822,5.7822,5.1113,4.9272,4.844,5.6729,5.1095,4.9234,4.8534,4.8147
331,6.0071,6.0071,5.0157,4.7129,4.5321,5.8469,5.0108,4.7064,4.5522,4.4745
332,6.6664,6.6664,6.7905,6.9332,7.0317,6.6652,6.7904,6.9376,7.0256,7.0498
333,3.4615,3.4615,2.8316,2.6195,2.4973,3.3644,2.8276,2.6151,2.5102,2.4617
334,2.4863,2.4863,2.0612,1.9683,1.9283,2.41,2.0593,1.9667,1.9339,1.9073
335,6.6123,6.6123,6.8714,7.0923,7.2388,6.629,6.872,7.0985,7.2262,7.2786
336,9.7566,9.7566,8.987,8.7068,8.5484,9.6414,8.9849,8.7,8.5663,8.4894
337,7.6164,7.6164,7.3032,7.2247,7.2388,7.5597,7.3017,7.2236,7.2337,7.2539
338,6.0249,6.0249,6.349,6.6014,6.7863,6.0512,6.35,6.6082,6.7662,6.8536
339,0,0,0,0,0,0,0,0,0,0
340,6.5101,6.5101,5.2087,4.763,4.486,6.3026,5.1983,4.7532,4.5208,4.3878
341,0,0,0,0,0,0,0,0,0,0
342,6.1563,6.1563,5.3444,5.103,4.976,6.0242,5.3408,5.098,4.989,4.9395
343,4.9379,4.9379,4.305,4.1267,4.0564,4.8337,4.303,4.1233,4.0611,4.0412
344,8.3248,8.3248,7.7118,7.5222,7.4333,8.2269,7.7092,7.5183,7.4425,7.4047
345,4.5692,4.5692,3.1575,2.5814,2.2516,4.3409,3.1425,2.5679,2.2875,2.1477
346,5.8738,5.8738,4.7685,4.3916,4.1786,5.7101,4.767,4.3823,4.204,4.0959
347,6.6506,6.6506,6.7154,6.8337,6.953,6.641,6.715,6.8376,6.9423,6.9864
348,0,0,0,0,0,0,0,0,0,0
349,5.9315,5.9315,4.9975,4.7272,4.561,5.7769,4.9926,4.7216,4.58,4.5092
350,6.4096,6.4096,6.4835,6.6027,6.7086,6.4015,6.4835,6.6063,6.7003,6.734
351,8.7249,8.7249,8.3385,8.2279,8.1995,8.6593,8.3369,8.2258,8.2007,8.1913
352,0,0,0,0,0,0,0,0,0,0
353,0,0,0,0,0,0,0,0,0,0
354,8.2395,8.2395,8.0115,7.97,7.9851,8.1981,8.0107,7.9697,7.9818,7.9955
355,6.0568,6.0568,6.2869,6.4923,6.6516,6.0657,6.2868,6.4982,6.6396,6.6878
356,0,0,0,0,0,0,0,0,0,0
357,4.1696,4.1696,2.8563,2.4417,2.178,3.9576,2.8453,2.4331,2.2069,2.1041
358,0,0,0,0,0,0,0,0,0,0
359,9.6462,9.6462,8.1741,7.3632,6.9026,9.4051,8.1571,7.3413,6.9534,6.7478
360,4.4857,4.4857,4.5875,4.7476,4.8229,4.4861,4.5886,4.7523,4.8134,4.8607
361,4.4889,4.4889,3.659,3.4174,3.2861,4.3518,3.6553,3.4125,3.298,3.2554
362,6.4957,6.4957,5.9579,5.833,5.7916,6.4047,5.9574,5.8306,5.7945,5.781
363,8.6741,8.6741,7.3073,6.7559,6.4615,8.4759,7.3089,6.7412,6.4915,6.3637
364,7.6868,7.6868,7.4514,7.4168,7.4308,7.6419,7.4507,7.4167,7.4288,7.4352
365,3.7119,3.7119,2.8898,2.6492,2.5123,3.5767,2.8865,2.6441,2.5271,2.4706
366,6.2358,6.2358,6.4861,6.7225,6.9207,6.2581,6.4889,6.7292,6.8977,6.9985
367,4.9166,4.9166,5.254,5.5299,5.7616,4.9464,5.2561,5.5375,5.7321,5.8628
368,0,0,0,0,0,0,0,0,0,0
369,0,0,0,0,0,0,0,0,0,0
370,9.1136,9.1136,8.748,8.6217,8.605,9.0572,8.7463,8.6194,8.6024,8.6123
371,0,0,0,0,0,0,0,0,0,0
372,6.8264,6.8264,5.4885,4.9617,4.6703,6.6306,5.4896,4.9476,4.7025,4.5657
373,13.599,13.599,11.9486,9.8708,8.7308,13.2933,11.9268,9.8204,8.8476,8.3717
374,12.9195,12.9195,11.3552,10.5771,10.1172,12.6824,11.3728,10.5535,10.1593,9.9826
